mcgill/dist_matrix_mcgill_original_no_parallel_q_2_dim_2.txt;0.0001;420;0.011904761904761904;0.5595238095238095;0.1432202380952381;5;235;60.1525
mcgill/dist_matrix_mcgill_original_no_parallel_q_2_dim_2.txt;0.0005;420;0.011904761904761904;0.4261904761904762;0.1097142857142857;5;179;46.08
mcgill/dist_matrix_mcgill_original_no_parallel_q_2_dim_2.txt;0.001;420;0.007142857142857143;0.39285714285714285;0.0895059523809524;3;165;37.5925
mcgill/dist_matrix_mcgill_original_no_parallel_q_2_dim_2.txt;0.005;420;0.007142857142857143;0.5023809523809524;0.13467261904761904;3;211;56.5625
mcgill/dist_matrix_mcgill_original_no_parallel_q_2_dim_2.txt;0.01;420;0.007142857142857143;0.35714285714285715;0.11712499999999998;3;150;49.1925
mcgill/dist_matrix_mcgill_original_no_parallel_q_2_dim_2.txt;0.1;420;0.009523809523809525;0.2833333333333333;0.09949999999999999;4;119;41.79
mcgill/dist_matrix_mcgill_original_no_parallel_q_2_dim_2.txt;0.5;420;0.009523809523809525;0.16428571428571428;0.058875000000000004;4;69;24.7275
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_0.txt;0.0001;420;0.009523809523809525;0.4142857142857143;0.0789047619047619;4;174;33.14
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_0.txt;0.0005;420;0.016666666666666666;0.16428571428571428;0.07525;7;69;31.605
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_0.txt;0.001;420;0.009523809523809525;0.14285714285714285;0.06986309523809524;4;60;29.3425
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_0.txt;0.005;420;0.007142857142857143;0.18333333333333332;0.0750892857142857;3;77;31.5375
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_0.txt;0.01;420;0.007142857142857143;0.2785714285714286;0.0825297619047619;3;117;34.6625
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_0.txt;0.1;420;0.011904761904761904;0.24761904761904763;0.08276785714285713;5;104;34.7625
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_0.txt;0.5;420;0.009523809523809525;0.10714285714285714;0.03994642857142857;4;45;16.7775
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_1.txt;0.0001;420;0.007142857142857143;0.5452380952380952;0.14988095238095236;3;229;62.95
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_1.txt;0.0005;420;0.011904761904761904;0.5214285714285715;0.17243452380952382;5;219;72.4225
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_1.txt;0.001;420;0.03571428571428571;0.6738095238095239;0.196875;15;283;82.6875
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_1.txt;0.005;420;0.014285714285714285;0.8904761904761904;0.1900654761904762;6;374;79.8275
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_1.txt;0.01;420;0.016666666666666666;0.7904761904761904;0.17764285714285713;7;332;74.61
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_1.txt;0.1;420;0.011904761904761904;0.7023809523809523;0.16645238095238096;5;295;69.91
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_1.txt;0.5;420;0.011904761904761904;0.19285714285714287;0.07998809523809523;5;81;33.595
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_2.txt;0.0001;420;0.009523809523809525;0.3357142857142857;0.09656547619047619;4;141;40.5575
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_2.txt;0.0005;420;0.011904761904761904;0.27380952380952384;0.08148809523809523;5;115;34.225
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_2.txt;0.001;420;0.007142857142857143;0.3261904761904762;0.10161904761904761;3;137;42.68
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_2.txt;0.005;420;0.011904761904761904;0.3595238095238095;0.10233333333333335;5;151;42.98
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_2.txt;0.01;420;0.011904761904761904;0.2357142857142857;0.08039285714285714;5;99;33.765
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_2.txt;0.1;420;0.004761904761904762;0.17142857142857143;0.06472619047619048;2;72;27.185
mcgill/dist_matrix_mcgill_original_no_parallel_q_3_dim_2.txt;0.5;420;0.007142857142857143;0.20476190476190476;0.045767857142857145;3;86;19.2225
